step,phase,timestamp,x,y,z,vx,vy,vz,wx,wy,wz,m1,m2,m3,m4,throttle,yaw,roll,pitch
845,noise,[18.740334],1037.449,-0.004360348,971.204,1.943917e-05,-9.201467e-06,-4.0843597e-06,-1.5700023e-05,-0.00030618752,-1.8159009e-06,0.0,0.0,0.0,0.0,1073,1024,3,-7
846,noise,[18.760334],1037.449,-0.004360717,971.204,-1.3569547e-08,-1.8328428e-05,-2.2516303e-08,-2.7571758e-07,1.3152258e-07,3.876998e-08,0.0,0.0,0.0,0.0,1032,1024,-8,3
847,noise,[18.780334],1037.449,-0.0043606646,971.204,-1.6815501e-06,-1.3999641e-05,-7.10117e-06,-0.00010983348,4.684309e-06,6.16843e-06,0.0,0.0,0.0,0.0,996,1024,5,9
848,noise,[18.800335],1037.449,-0.0043610297,971.204,-1.7058454e-08,-1.834333e-05,-1.1055166e-08,-1.770148e-07,1.9656899e-07,2.3686532e-08,0.0,0.0,0.0,0.0,1014,1024,0,8
849,noise,[18.820335],1037.449,-0.004360635,971.204,-1.5712581e-05,-6.7576766e-06,5.9159584e-07,-9.511214e-05,0.00022533839,-1.7476049e-06,0.0,0.0,0.0,0.0,1017,1024,-14,-5
850,noise,[18.840336],1037.449,-0.004360236,971.204,3.1103264e-07,-1.8388033e-05,-4.2815986e-07,-2.7785848e-06,-5.056536e-06,5.3257025e-07,0.0,0.0,0.0,0.0,1016,1024,18,-12
851,noise,[18.860336],1037.449,-0.0043606013,971.204,-1.3000022e-08,-1.8335879e-05,-1.43414915e-08,-2.2640143e-07,1.2376466e-07,2.4794351e-08,0.0,0.0,0.0,0.0,1026,1024,-11,-16
852,noise,[18.880337],1037.449,-0.0043609664,971.204,-1.0812522e-08,-1.8335879e-05,-1.2334464e-08,-1.8520417e-07,8.09345e-08,2.4776314e-08,0.0,0.0,0.0,0.0,996,1024,-7,10
853,noise,[18.900337],1037.449,-0.0043609925,971.204,-1.4044949e-05,-1.1086464e-05,7.67702e-06,1.4485048e-05,0.00022081252,-7.891327e-06,0.0,0.0,0.0,0.0,983,1024,11,15
854,noise,[18.920338],1037.449,-0.004360594,971.204,3.16164e-07,-1.8388033e-05,-4.271999e-07,-2.7316003e-06,-5.1558395e-06,5.3530874e-07,0.0,0.0,0.0,0.0,1010,1024,-8,13
855,noise,[18.940338],1037.449,-0.004360959,971.204,-1.350569e-08,-1.8335879e-05,-1.36984895e-08,-2.0133172e-07,1.380409e-07,2.5609497e-08,0.0,0.0,0.0,0.0,1038,1024,-6,-9
856,noise,[18.960339],1037.449,-0.004360907,971.204,-1.2923954e-07,-1.8335879e-05,-2.6760972e-08,-7.93331e-07,1.6223352e-06,9.3763326e-08,0.0,0.0,0.0,0.0,1054,1024,-6,11
857,noise,[18.98034],1037.449,-0.004360933,971.204,-1.4045514e-05,-1.10939145e-05,7.67496e-06,1.4453605e-05,0.00022083629,-7.891614e-06,0.0,0.0,0.0,0.0,1005,1024,-10,0
858,noise,[19.00034],1037.449,-0.0043605343,971.204,3.1900709e-07,-1.8380582e-05,-4.2939268e-07,-2.7872074e-06,-5.2144837e-06,5.34258e-07,0.0,0.0,0.0,0.0,1044,1024,4,-13
859,noise,[19.02034],1037.449,-0.0043608993,971.204,-1.3274768e-08,-1.8335879e-05,-1.4369352e-08,-2.269584e-07,1.2927326e-07,2.4793133e-08,0.0,0.0,0.0,0.0,1000,1024,17,-5
860,noise,[19.04034],1037.449,-0.004360847,971.204,-1.2544183e-07,-1.834333e-05,-2.3203029e-08,-7.134481e-07,1.5345876e-06,9.578247e-08,0.0,0.0,0.0,0.0,1040,1024,-3,2
861,noise,[19.06034],1037.449,-0.0043608733,971.204,-1.404483e-05,-1.1079013e-05,7.677578e-06,1.4506672e-05,0.00022081373,-7.890625e-06,0.0,0.0,0.0,0.0,1044,1024,0,6
862,noise,[19.080341],1037.449,-0.004360471,971.204,1.861867e-05,-1.24797225e-05,4.5408424e-06,0.00010052423,-0.0002708974,-9.292926e-06,0.0,0.0,0.0,0.0,1048,1024,-19,-11
863,noise,[19.100342],1037.449,-0.004360836,971.204,-9.151421e-09,-1.8328428e-05,-2.4101098e-08,-2.8028987e-07,5.1087316e-08,4.0656438e-08,0.0,0.0,0.0,0.0,1038,1024,13,8
864,noise,[19.120342],1037.449,-0.004360784,971.204,-1.681424e-06,-1.399219e-05,-7.0995147e-06,-0.00010980104,4.688637e-06,6.1677288e-06,0.0,0.0,0.0,0.0,1021,1024,5,-20
865,noise,[19.140343],1037.449,-0.004361149,971.204,-1.838766e-08,-1.8335879e-05,-1.0069591e-08,-1.4827724e-07,2.256953e-07,2.43728e-08,0.0,0.0,0.0,0.0,999,1024,17,-4
866,noise,[19.160343],1037.449,-0.0043604076,971.204,1.9441264e-05,-9.1940165e-06,-4.084528e-06,-1.5704893e-05,-0.00030623595,-1.8154849e-06,0.0,0.0,0.0,0.0,1033,1024,0,-13
867,noise,[19.180344],1037.449,-0.0043607727,971.204,-1.36867015e-08,-1.8335879e-05,-2.0969651e-08,-2.4471476e-07,1.3357085e-07,3.8852015e-08,0.0,0.0,0.0,0.0,995,1024,-13,-7
868,noise,[19.200344],1037.449,-0.0043607242,971.204,-1.6807211e-06,-1.399219e-05,-7.1030204e-06,-0.00010988247,4.67137e-06,6.166904e-06,0.0,0.0,0.0,0.0,1054,1024,-7,-3
869,noise,[19.220345],1037.449,-0.0043610893,971.204,-1.6805956e-08,-1.8335879e-05,-1.1151551e-08,-1.7901077e-07,2.0068116e-07,2.2778849e-08,0.0,0.0,0.0,0.0,998,1024,10,8
870,noise,[19.240345],1037.449,-0.0043603443,971.204,1.9439754e-05,-9.201467e-06,-4.084576e-06,-1.571647e-05,-0.00030620265,-1.8167506e-06,0.0,0.0,0.0,0.0,982,1024,-15,-1
871,noise,[19.260345],1037.449,-0.004360713,971.204,-1.4214521e-08,-1.8335879e-05,-2.0970845e-08,-2.3402436e-07,1.4963528e-07,3.928097e-08,0.0,0.0,0.0,0.0,1017,1024,14,-6
872,noise,[19.280346],1037.449,-0.0043606646,971.204,-1.681943e-06,-1.399219e-05,-7.100903e-06,-0.00010981961,4.6943546e-06,6.16907e-06,0.0,0.0,0.0,0.0,1040,1024,-5,-18
873,noise,[19.300346],1037.449,-0.0043610297,971.204,-1.6396704e-08,-1.8335879e-05,-9.382466e-09,-1.4144099e-07,1.9235961e-07,2.3040709e-08,0.0,0.0,0.0,0.0,1052,1024,-12,17
874,noise,[19.320347],1037.449,-0.004360672,971.204,7.178669e-07,-1.5057623e-05,-8.708566e-06,-0.0001174062,-3.416042e-05,7.652766e-06,0.0,0.0,0.0,0.0,1032,1024,-10,13
875,noise,[19.340347],1037.449,-0.0043606497,971.204,4.021622e-07,-1.8380582e-05,-3.5635367e-07,-1.7552657e-06,-6.1019437e-06,3.8394006e-07,0.0,0.0,0.0,0.0,1005,1024,7,-9
876,noise,[19.360348],1037.449,-0.004361015,971.204,-1.2722813e-08,-1.8328428e-05,-1.2827271e-08,-1.9568628e-07,1.2560679e-07,2.4161805e-08,0.0,0.0,0.0,0.0,1022,1024,2,8
877,noise,[19.380348],1037.449,-0.0043609664,971.204,-1.3084195e-07,-1.8328428e-05,-2.4212568e-08,-7.311363e-07,1.6498568e-06,9.535897e-08,0.0,0.0,0.0,0.0,1059,1024,-2,15
878,noise,[19.400349],1037.449,-0.0043609887,971.204,-1.4044882e-05,-1.1079013e-05,7.676654e-06,1.4475661e-05,0.00022081245,-7.891726e-06,0.0,0.0,0.0,0.0,977,1024,0,9
879,noise,[19.42035],1037.449,-0.00436059,971.204,3.1185846e-07,-1.8380582e-05,-4.2885108e-07,-2.7704557e-06,-5.056042e-06,5.334239e-07,0.0,0.0,0.0,0.0,1006,1024,14,9
880,noise,[19.44035],1037.449,-0.004360955,971.204,-1.3286308e-08,-1.8328428e-05,-1.3812127e-08,-2.1307912e-07,1.31041e-07,2.4891259e-08,0.0,0.0,0.0,0.0,1022,1024,-13,-15
881,noise,[19.46035],1037.449,-0.004360903,971.204,-1.3116028e-07,-1.8328428e-05,-2.4984729e-08,-7.4660505e-07,1.656233e-06,9.535975e-08,0.0,0.0,0.0,0.0,1052,1024,17,-13
882,noise,[19.48035],1037.449,-0.004360929,971.204,-1.404516e-05,-1.1079013e-05,7.675991e-06,1.4462398e-05,0.00022081798,-7.891731e-06,0.0,0.0,0.0,0.0,1045,1024,17,11
883,noise,[19.50035],1037.449,-0.0043605305,971.204,3.116129e-07,-1.8380582e-05,-4.2941656e-07,-2.7817953e-06,-5.0510944e-06,5.3341256e-07,0.0,0.0,0.0,0.0,1000,1024,-4,1
884,noise,[19.520351],1037.449,-0.0043608956,971.204,-1.5447242e-08,-1.8328428e-05,-1.3091001e-08,-1.8760366e-07,1.8535027e-07,2.496616e-08,0.0,0.0,0.0,0.0,1013,1024,1,-8
885,noise,[19.540352],1037.449,-0.0043608434,971.204,-1.2994576e-07,-1.8335879e-05,-2.3492703e-08,-7.27331e-07,1.6276092e-06,9.4747165e-08,0.0,0.0,0.0,0.0,1063,1024,5,8
886,noise,[19.560352],1037.449,-0.0043608695,971.204,-1.4046918e-05,-1.1079013e-05,7.678583e-06,1.4526921e-05,0.00022085555,-7.890621e-06,0.0,0.0,0.0,0.0,1018,1024,5,15
887,noise,[19.580353],1037.449,-0.004360471,971.204,3.1540367e-07,-1.8380582e-05,-4.2574447e-07,-2.6985126e-06,-5.1308098e-06,5.347503e-07,0.0,0.0,0.0,0.0,1039,1024,13,-10
888,noise,[19.600353],1037.449,-0.004360836,971.204,-1.6624798e-08,-1.8328428e-05,-1.3958095e-08,-1.9651763e-07,2.0402614e-07,2.6244923e-08,0.0,0.0,0.0,0.0,1043,1024,-15,-12
889,noise,[19.620354],1037.449,-0.004360784,971.204,-1.6825563e-06,-1.399219e-05,-7.0991696e-06,-0.00010979371,4.7112553e-06,6.1677983e-06,0.0,0.0,0.0,0.0,1049,1024,11,4
890,noise,[19.640354],1037.449,-0.004361149,971.204,-1.6554495e-08,-1.834333e-05,-1.1476239e-08,-1.8544291e-07,1.8647277e-07,2.368754e-08,0.0,0.0,0.0,0.0,1015,1024,9,-18
891,noise,[19.660355],1037.449,-0.0043604076,971.204,1.9439807e-05,-9.1940165e-06,-4.081292e-06,-1.5641182e-05,-0.00030620876,-1.8152643e-06,0.0,0.0,0.0,0.0,1014,1024,9,5
892,noise,[19.680355],1037.449,-0.0043607764,971.204,-1.208187e-08,-1.8328428e-05,-2.3751994e-08,-2.9894034e-07,1.0146736e-07,3.9016626e-08,0.0,0.0,0.0,0.0,1014,1024,11,1
893,noise,[19.700356],1037.449,-0.0043607242,971.204,-1.6837269e-06,-1.3999641e-05,-7.099314e-06,-0.000109797795,4.71657e-06,6.1695214e-06,0.0,0.0,0.0,0.0,1035,1024,13,-19
894,noise,[19.720356],1037.449,-0.0043610893,971.204,-1.861158e-08,-1.834333e-05,-9.516115e-09,-1.4618776e-07,2.2768175e-07,2.3685958e-08,0.0,0.0,0.0,0.0,1067,1024,-10,16
895,noise,[19.740356],1037.449,-0.004360348,971.204,1.9441813e-05,-9.201467e-06,-4.083682e-06,-1.5709222e-05,-0.00030623993,-1.8181024e-06,0.0,0.0,0.0,0.0,1027,1024,1,-3
896,noise,[19.760357],1037.449,-0.004360717,971.204,-1.3262138e-08,-1.8328428e-05,-2.3948076e-08,-3.035854e-07,1.264034e-07,3.87228e-08,0.0,0.0,0.0,0.0,1030,1024,-13,13
897,noise,[19.780357],1037.449,-0.0043606646,971.204,-1.67912e-06,-1.399219e-05,-7.10232e-06,-0.00010986741,4.6401815e-06,6.166905e-06,0.0,0.0,0.0,0.0,1021,1024,-15,1
898,noise,[19.800358],1037.449,-0.0043610297,971.204,-1.562475e-08,-1.8335879e-05,-1.0517406e-08,-1.660985e-07,1.770499e-07,2.2798092e-08,0.0,0.0,0.0,0.0,1034,1024,18,-20
899,noise,[19.820358],1037.449,-0.0043602884,971.204,1.9443436e-05,-9.1940165e-06,-4.088064e-06,-1.5785823e-05,-0.0003062671,-1.8175489e-06,0.0,0.0,0.0,0.0,1068,1024,10,12
900,noise,[19.840359],1037.449,-0.004360657,971.204,-1.2296624e-08,-1.8328428e-05,-2.1815168e-08,-2.5203974e-07,1.0236697e-07,4.0108656e-08,0.0,0.0,0.0,0.0,1013,1024,-17,-12
901,noise,[19.86036],1037.449,-0.0043610223,971.204,-1.31412685e-08,-1.8335879e-05,-1.4349264e-08,-2.0117757e-07,1.4465532e-07,2.5494034e-08,0.0,0.0,0.0,0.0,1057,1024,7,-14
902,noise,[19.88036],1037.449,-0.00436097,971.204,-1.3100964e-07,-1.8328428e-05,-2.4636847e-08,-7.3964935e-07,1.6532167e-06,9.535785e-08,0.0,0.0,0.0,0.0,1059,1024,7,-10
903,noise,[19.90036],1037.449,-0.0043606125,971.204,7.2017247e-07,-1.5057623e-05,-8.70797e-06,-0.00011739595,-3.419775e-05,7.651707e-06,0.0,0.0,0.0,0.0,1065,1024,-7,-11
904,noise,[19.92036],1037.449,-0.004360594,971.204,4.0236773e-07,-1.8373132e-05,-3.5431503e-07,-1.7055704e-06,-6.102627e-06,3.8449303e-07,0.0,0.0,0.0,0.0,1027,1024,-12,-8
905,noise,[19.940361],1037.449,-0.004360959,971.204,-1.5554324e-08,-1.8335879e-05,-1.3967969e-08,-2.0591132e-07,1.802749e-07,2.547522e-08,0.0,0.0,0.0,0.0,995,1024,-2,-19
906,noise,[19.960361],1037.449,-0.004360907,971.204,-1.3173735e-07,-1.8328428e-05,-2.4141173e-08,-7.297178e-07,1.6677973e-06,9.535819e-08,0.0,0.0,0.0,0.0,1030,1024,-13,4
907,noise,[19.980362],1037.449,-0.004360933,971.204,-1.4042454e-05,-1.10939145e-05,7.676798e-06,1.4491038e-05,0.000220768,-7.890894e-06,0.0,0.0,0.0,0.0,981,1024,0,7
908,noise,[20.000362],1037.449,-0.0043605343,971.204,3.1329728e-07,-1.8388033e-05,-4.2989677e-07,-2.7867818e-06,-5.098243e-06,5.3515583e-07,0.0,0.0,0.0,0.0,1048,1024,-12,6
909,noise,[20.020363],1037.449,-0.0043608993,971.204,-1.3790261e-08,-1.8335879e-05,-1.08832445e-08,-1.4439857e-07,1.4360803e-07,2.5696254e-08,0.0,0.0,0.0,0.0,991,1024,11,-8
910,noise,[20.040363],1037.449,-0.004360847,971.204,-1.3086515e-07,-1.8335879e-05,-2.5493591e-08,-7.599784e-07,1.6497426e-06,9.506249e-08,0.0,0.0,0.0,0.0,978,1024,-7,10
911,noise,[20.060364],1037.449,-0.0043608733,971.204,-1.40488e-05,-1.1086464e-05,7.67696e-06,1.4483484e-05,0.00022088985,-7.891417e-06,0.0,0.0,0.0,0.0,1005,1024,3,19
912,noise,[20.080364],1037.449,-0.0043604746,971.204,3.1415948e-07,-1.8380582e-05,-4.3021714e-07,-2.7993635e-06,-5.093441e-06,5.3237426e-07,0.0,0.0,0.0,0.0,984,1024,1,15
913,noise,[20.100365],1037.449,-0.0043608397,971.204,-1.4589345e-08,-1.8328428e-05,-1.4151686e-08,-2.0884983e-07,1.681613e-07,2.4967068e-08,0.0,0.0,0.0,0.0,976,1024,-5,5
914,noise,[20.120365],1037.449,-0.0043607876,971.204,-1.6812875e-06,-1.399219e-05,-7.100171e-06,-0.00010980498,4.681193e-06,6.1690926e-06,0.0,0.0,0.0,0.0,984,1024,1,6
915,noise,[20.140366],1037.449,-0.0043608136,971.204,-1.405145e-05,-1.1086464e-05,7.681054e-06,1.455483e-05,0.00022093656,-7.892075e-06,0.0,0.0,0.0,0.0,1034,1024,13,18
916,noise,[20.160366],1037.449,-0.0043604113,971.204,1.8618368e-05,-1.24797225e-05,4.539971e-06,0.000100496654,-0.0002708856,-9.294477e-06,0.0,0.0,0.0,0.0,1041,1024,12,-11
917,noise,[20.180367],1037.449,-0.0043607764,971.204,-6.9281896e-09,-1.8335879e-05,-2.4233657e-08,-2.9140836e-07,1.2259583e-08,3.928416e-08,0.0,0.0,0.0,0.0,1046,1024,-5,-2
918,noise,[20.200367],1037.449,-0.0043607242,971.204,-1.6819595e-06,-1.3999641e-05,-7.100328e-06,-0.000109818124,4.6811538e-06,6.1695305e-06,0.0,0.0,0.0,0.0,979,1024,11,1
919,noise,[20.220367],1037.449,-0.0043610893,971.204,-1.734574e-08,-1.8335879e-05,-1.02651185e-08,-1.6502706e-07,1.931367e-07,2.4191682e-08,0.0,0.0,0.0,0.0,1040,1024,-8,17
920,noise,[20.240368],1037.449,-0.004360348,971.204,1.9440731e-05,-9.201467e-06,-4.0840278e-06,-1.569246e-05,-0.0003062177,-1.8158753e-06,0.0,0.0,0.0,0.0,1048,1024,-5,-1
921,noise,[20.260368],1037.449,-0.004360717,971.204,-1.2690066e-08,-1.8328428e-05,-2.1943066e-08,-2.5215576e-07,1.1800573e-07,3.960648e-08,0.0,0.0,0.0,0.0,1027,1024,16,-15
922,noise,[20.280369],1037.449,-0.004361082,971.204,-1.2908217e-08,-1.834333e-05,-1.3791435e-08,-2.0296727e-07,1.2810182e-07,2.5339418e-08,0.0,0.0,0.0,0.0,987,1024,-4,-3
923,noise,[20.30037],1037.449,-0.0043610297,971.204,-1.3015404e-07,-1.8335879e-05,-2.3910161e-08,-7.252648e-07,1.6266241e-06,9.631779e-08,0.0,0.0,0.0,0.0,1001,1024,12,-5
924,noise,[20.32037],1037.449,-0.0043602884,971.204,1.9440484e-05,-9.1940165e-06,-4.086486e-06,-1.57653e-05,-0.0003062137,-1.8180551e-06,0.0,0.0,0.0,0.0,982,1024,17,14
925,noise,[20.34037],1037.449,-0.0043606535,971.204,-1.5149908e-08,-1.8335879e-05,-2.2484699e-08,-2.627083e-07,1.6737899e-07,3.9587533e-08,0.0,0.0,0.0,0.0,1005,1024,13,-1
926,noise,[20.36037],1037.449,-0.0043610185,971.204,-1.390451e-08,-1.8328428e-05,-1.3195925e-08,-1.9099085e-07,1.541322e-07,2.4829829e-08,0.0,0.0,0.0,0.0,985,1024,2,4
927,noise,[20.380371],1037.449,-0.00436097,971.204,-1.3014778e-07,-1.8335879e-05,-2.6492671e-08,-7.8791084e-07,1.6403833e-06,9.379783e-08,0.0,0.0,0.0,0.0,1056,1024,-1,-16
928,noise,[20.400372],1037.449,-0.004360225,971.204,1.9441784e-05,-9.1940165e-06,-4.0858176e-06,-1.57519e-05,-0.00030623976,-1.818062e-06,0.0,0.0,0.0,0.0,1000,1024,-1,-16
929,noise,[20.420372],1037.449,-0.004360594,971.204,-1.3016432e-08,-1.8328428e-05,-2.412662e-08,-3.068771e-07,1.2135617e-07,3.877762e-08,0.0,0.0,0.0,0.0,993,1024,-2,-20
930,noise,[20.440372],1037.449,-0.004360959,971.204,-1.4146174e-08,-1.8328428e-05,-1.3545862e-08,-1.9891861e-07,1.5184575e-07,2.5403144e-08,0.0,0.0,0.0,0.0,1028,1024,-6,-11
931,noise,[20.460373],1037.449,-0.0043609105,971.204,-1.2997555e-07,-1.8335879e-05,-2.6819635e-08,-7.944592e-07,1.6369299e-06,9.379772e-08,0.0,0.0,0.0,0.0,1055,1024,14,19
932,noise,[20.480373],1037.449,-0.004360553,971.204,7.2212697e-07,-1.5065074e-05,-8.709494e-06,-0.000117438285,-3.424805e-05,7.651613e-06,0.0,0.0,0.0,0.0,1046,1024,-11,1
933,noise,[20.500374],1037.449,-0.0043605305,971.204,4.007361e-07,-1.8365681e-05,-3.5741505e-07,-1.7753392e-06,-6.0648945e-06,3.832315e-07,0.0,0.0,0.0,0.0,1018,1024,-7,-9
934,noise,[20.520374],1037.449,-0.0043608956,971.204,-1.3824389e-08,-1.8328428e-05,-1.4787736e-08,-2.224526e-07,1.4435233e-07,2.56935e-08,0.0,0.0,0.0,0.0,974,1024,-7,-5
935,noise,[20.540375],1037.449,-0.004360847,971.204,-1.6799062e-06,-1.399219e-05,-7.099041e-06,-0.000109813685,4.650281e-06,6.166389e-06,0.0,0.0,0.0,0.0,1044,1024,13,12
936,noise,[20.560375],1037.449,-0.0043608695,971.204,-1.4049347e-05,-1.1086464e-05,7.679297e-06,1.4506493e-05,0.00022089174,-7.893286e-06,0.0,0.0,0.0,0.0,977,1024,-20,18
937,noise,[20.580376],1037.449,-0.004360471,971.204,3.1627678e-07,-1.8388033e-05,-4.3075488e-07,-2.8261966e-06,-5.15808e-06,5.3299703e-07,0.0,0.0,0.0,0.0,1017,1024,1,-18
938,noise,[20.600376],1037.449,-0.004360836,971.204,-1.3529304e-08,-1.8335879e-05,-1.1175079e-08,-1.638461e-07,1.3506084e-07,2.4624633e-08,0.0,0.0,0.0,0.0,991,1024,4,-17
939,noise,[20.620377],1037.449,-0.004360784,971.204,-1.6817555e-06,-1.3999641e-05,-7.099609e-06,-0.000109802626,4.6951627e-06,6.1678347e-06,0.0,0.0,0.0,0.0,986,1024,-2,11
940,noise,[20.640377],1037.449,-0.00436081,971.204,-1.4050555e-05,-1.1086464e-05,7.679824e-06,1.4531456e-05,0.00022091976,-7.892146e-06,0.0,0.0,0.0,0.0,1040,1024,-3,-18
941,noise,[20.660378],1037.449,-0.0043604113,971.204,3.1349919e-07,-1.8380582e-05,-4.3132832e-07,-2.8244979e-06,-5.0981266e-06,5.3386805e-07,0.0,0.0,0.0,0.0,1010,1024,12,-7
942,noise,[20.680378],1037.449,-0.0043607764,971.204,-1.4374102e-08,-1.8328428e-05,-1.44857655e-08,-2.1753556e-07,1.5454835e-07,2.5700555e-08,0.0,0.0,0.0,0.0,1051,1024,-18,19
943,noise,[20.700378],1037.449,-0.0043607242,971.204,-1.6803563e-06,-1.399219e-05,-7.0988212e-06,-0.000109809305,4.6592845e-06,6.166388e-06,0.0,0.0,0.0,0.0,996,1024,-11,-11
944,noise,[20.720379],1037.449,-0.0043607503,971.204,-1.4053263e-05,-1.1079013e-05,7.679478e-06,1.4524559e-05,0.00022097157,-7.891839e-06,0.0,0.0,0.0,0.0,975,1024,-11,15
945,noise,[20.74038],1037.449,-0.004360348,971.204,1.861817e-05,-1.24797225e-05,4.5412244e-06,0.00010051172,-0.000270886,-9.294984e-06,0.0,0.0,0.0,0.0,1065,1024,6,11
946,noise,[20.76038],1037.449,-0.004360713,971.204,-8.650602e-09,-1.8335879e-05,-2.3543521e-08,-2.681373e-07,4.2483514e-08,4.0638373e-08,0.0,0.0,0.0,0.0,1052,1024,-1,6
947,noise,[20.78038],1037.449,-0.004361078,971.204,-1.2910256e-08,-1.8335879e-05,-1.379595e-08,-2.016347e-07,1.3473863e-07,2.4934542e-08,0.0,0.0,0.0,0.0,990,1024,5,-12
948,noise,[20.80038],1037.449,-0.004361026,971.204,-1.2827036e-07,-1.8335879e-05,-2.2844233e-08,-7.0277486e-07,1.5992924e-06,9.5319066e-08,0.0,0.0,0.0,0.0,1006,1024,-17,16
949,noise,[20.820381],1037.449,-0.0043602847,971.204,1.9443654e-05,-9.201467e-06,-4.08535e-06,-1.5733778e-05,-0.00030628938,-1.8160023e-06,0.0,0.0,0.0,0.0,998,1024,19,-18
