episode,reward,reward_ma
1380,-40.61707307770848,-42.98202235997305
1381,-36.38543589040637,-43.137569742916384
1382,-21.905924938619137,-42.942166408790506
1383,-110.18702916055918,-43.8449970762257
1384,-55.16367978602648,-44.16819268383202
1385,-34.872912324965,-44.15924216354382
1386,-30.485405191779137,-43.89034649716807
1387,-47.59653385169804,-43.65058553274837
1388,-69.66006942465901,-43.97446124822018
1389,-93.06888160854578,-44.55543534509954
1390,-28.952315270900726,-44.62233915977296
1391,-34.919047594070435,-44.70829554312048
1392,-28.196447893977165,-44.68864001394366
1393,-46.08649824652821,-44.884679884073556
1394,-59.22681417316198,-44.625961569939975
1395,-91.09831515699625,-45.206165700388375
1396,-44.26344929635525,-45.275536669922296
1397,-37.575111113488674,-45.382389783916295
1398,-23.40607799962163,-45.232205491197526
1399,-83.22995474562049,-45.56505943859113
1400,-43.126336604356766,-45.38259845150751
1401,-42.92781154066324,-45.45335467888159
1402,-32.10958620905876,-45.503302214575235
1403,-43.0591440461576,-45.427050076156156
1404,-27.96423864364624,-45.37429537202348
1405,-23.399683870375156,-45.346561833798184
1406,-38.182115860283375,-45.43230697947671
1407,-36.8594566937536,-45.45949125279789
1408,-35.59644789248705,-45.55300177347963
1409,-87.01496339403093,-45.85040979526122
1410,-54.1033928245306,-46.10797625075211
1411,-43.19888625666499,-45.92197560220142
1412,-48.38235713541508,-46.135157930898714
1413,-33.585981694981456,-45.890819711863294
1414,-67.7803970836103,-46.14951743084122
1415,-37.7289027646184,-46.00250670983573
1416,-102.1611090451479,-46.39452955424902
1417,-27.49256311543286,-46.42430767202866
1418,-30.78772810753435,-46.084509688700784
1419,-44.59285938553512,-46.30456456585904
1420,-34.97187452018261,-46.30407790660043
1421,-49.6924760248512,-45.908834141466066
1422,-42.84882326796651,-45.86418774479185
1423,-44.89997220784426,-45.97278278851067
1424,-35.696122229099274,-45.93210763634299
1425,-48.95469709485769,-46.06450984099065
1426,-60.06388321518898,-45.89095546492492
1427,-49.36503594741225,-45.77946449128096
1428,-77.77205857634544,-46.25411923696404
1429,-27.577372800558805,-46.21716649471899
1430,-30.745442360639572,-46.07176405021804
1431,-49.69438815116882,-46.347317454422594
1432,-26.592598523944616,-46.05444189956295
1433,-32.96659902483225,-46.0699247646879
1434,-86.68129333481193,-46.277502059171674
1435,-61.61900931596756,-46.56367920407909
1436,-67.22708341293037,-46.933701953998536
1437,-44.72951947338879,-46.98080449394765
1438,-34.97383501380682,-46.96329130753758
1439,-58.7612046636641,-47.18898908659699
1440,-21.05326534062624,-47.09740041237208
1441,-36.227836802601814,-47.15824652686599
1442,-35.01218420639634,-47.229487324155635
1443,-59.829173639416695,-47.5210440044885
1444,-28.52410862594843,-47.19905042147613
1445,-100.58265184611082,-47.90331047347165
1446,-46.58503392338753,-48.08218777029193
1447,-31.08423103392124,-47.80409626924782
1448,-26.657330609858036,-47.64609136038809
1449,-61.540996711701155,-47.66445680369972
1450,-28.798282934352756,-47.59562767210766
1451,-51.8432772308588,-47.77706772595178
1452,-33.89781392738223,-47.7088442402659
1453,-27.077009089291096,-47.650972507256085
1454,-26.76609570160508,-47.56292542933952
1455,-21.55334310978651,-46.901224871324374
1456,-66.07670823484659,-47.066076066019015
1457,-23.508462220430374,-46.983875285526736
1458,-50.96904098987579,-46.63672743670642
1459,-30.38108493387699,-46.37733857668936
1460,-89.05308479070663,-46.86053586047143
1461,-31.06763399904594,-46.918902398287315
1462,-32.73586366698146,-46.91255778261926
1463,-23.68179053813219,-46.65198360533919
1464,-45.20167417824268,-46.23435364270117
1465,-18.406199282966554,-46.16930767246056
1466,-30.18148797750473,-45.86074229982216
1467,-32.22495990246534,-45.42619860809762
1468,-98.9851647540927,-46.05987657145131
1469,-47.32089435309172,-45.95636331152637
1470,-24.02222579345107,-45.5689715327369
1471,-36.09361827839166,-45.39227141817566
1472,-32.8198161162436,-45.495379529236814
1473,-99.76863876264542,-46.234289754745554
1474,-37.87194283306599,-46.221616171323696
1475,-24.962569814175367,-46.114501629122536
1476,-39.665466260164976,-45.93065934850369
1477,-33.96789954137057,-45.87640098487493
1478,-47.27355360239744,-45.516004210705866
1479,-73.45957808196545,-45.89516221712809
1480,-49.69493280351162,-45.98594081438612
1481,-41.87992016598582,-46.040885657141914
1482,-52.80394859239459,-46.34986589367967
1483,-102.16778565198183,-46.2696734585939
1484,-120.74359623342752,-46.92547262306791
1485,-25.581473082304,-46.8325582306413
1486,-24.24560096114874,-46.77016018833499
1487,-51.14926801994443,-46.80568753001746
1488,-32.08168683946133,-46.42990370416548
1489,-34.603093191981316,-45.84524581999984
1490,-60.59033612906933,-46.16162602858152
1491,-27.013288974761963,-46.082568442388435
1492,-113.94837877899408,-46.94008775123861
1493,-24.51544748991728,-46.7243772436725
1494,-24.578078106045723,-46.37788988300134
1495,-22.968198008835316,-45.69658871151972
1496,-29.36263782531023,-45.547580596809276
1497,-23.324064092710614,-45.405070126601494
1498,-17.31292860209942,-45.344138632626276
1499,-88.47036289423704,-45.396542714112435
1500,-46.51815115194768,-45.43046085958835
1501,-23.969753816723824,-45.240880282348954
1502,-20.277988500893116,-45.122564305267296
1503,-20.643112484831363,-44.898403989654035
1504,-36.71223237365484,-44.98588392695412
1505,-48.22072434425354,-45.2340943316929
1506,-22.069587795063853,-45.07296905104071
1507,-99.0790789751336,-45.695165273854506
1508,-20.315599516034126,-45.54235679008998
1509,-34.811420917510986,-45.02032136532478
1510,-45.20552730932832,-44.93134271017276
1511,-26.481043741106987,-44.76416428501718
1512,-38.40084279328585,-44.664349141595885
1513,-21.77136331796646,-44.546202957825734
1514,-32.1986486222595,-44.190385473212224
1515,-26.07048336416483,-44.07380127920769
1516,-37.99783807992935,-43.43216856955551
1517,-44.650919407606125,-43.60375213247724
1518,-35.84359200298786,-43.654310771431774
1519,-54.602826572954655,-43.75441044330597
1520,-27.066384345293045,-43.675355541557074
1521,-43.323398634791374,-43.61166476765648
1522,-30.536785885691643,-43.48854439383373
1523,-26.665965031832457,-43.30620432207361
1524,-38.23978632688522,-43.33164096305147
1525,-40.46822125837207,-43.24677620468661
1526,-39.73296840116382,-43.04346705654636
1527,-26.82891096174717,-42.81810580668971
1528,-53.95583070162684,-42.579943527942525
1529,-29.51598746329546,-42.59932967456989
1530,-18.453423634171486,-42.47640948730521
1531,-80.8059654054232,-42.787525259847754
1532,-14.509823483182117,-42.66669750944013
1533,-78.88052614266053,-43.125836780618414
1534,-36.64059203863144,-42.625429767656605
1535,-35.791644264012575,-42.36715611713706
1536,-59.21384188532829,-42.28702370186104
1537,-42.211453318595886,-42.2618430403131
1538,-28.09226466715336,-42.19302733684657
1539,-23.836775697767735,-41.84378304718761
1540,-61.88373530656099,-42.252087746846954
1541,-13.575703490525484,-42.02556641372619
1542,-17.226101279258728,-41.847705584454815
1543,-57.19959696009755,-41.821409817661625
1544,-37.29610477993265,-41.909129779201464
1545,-11.090108051896095,-41.01420434125932
1546,-44.02300325408578,-40.9885840345663
1547,-49.49713528342545,-41.172713077061346
1548,-21.318983159959316,-41.11932960256236
1549,-23.345543414354324,-40.737375069588886
1550,-33.75488878786564,-40.78694112812402
1551,-21.318260135129094,-40.48169095716672
1552,-32.52024176809937,-40.46791523557389
1553,-15.150058429688215,-40.348645728977864
1554,-33.00810834020376,-40.41106585536385
1555,-24.251144640147686,-40.438043870667464
1556,-29.17107731848955,-40.06898756150389
1557,-25.6174895465374,-40.09007783476496
1558,-39.833125380799174,-39.9787186786742
1559,-80.15814104583114,-40.476489239793736
1560,-37.1729219853878,-39.957687611740546
1561,-17.178756460547447,-39.81879883635556
1562,-23.344012826681137,-39.72488032795256
1563,-27.948098972439766,-39.76754341229564
1564,-29.71299870684743,-39.61265665758168
1565,-27.18373805191368,-39.70043204527116
1566,-20.49451244622469,-39.603562289958354
1567,-31.662346763536334,-39.59793615856906
1568,-27.52328958362341,-38.88331740686437
1569,-30.246950529515743,-38.71257796862861
1570,-63.207533430308104,-39.104431044997185
1571,-49.15459278598428,-39.23504079007311
1572,-38.54477659612894,-39.29229039487196
1573,-22.749377474188805,-38.5220977819874
1574,-23.937797091901302,-38.38275632457575
1575,-100.30419887043536,-39.13617261513835
1576,-25.972704887390137,-38.9992450014106
1577,-18.14684798568487,-38.84103448585374
1578,-92.12295274436474,-39.289528477273414
1579,-21.224896162748337,-38.76718165808124
1580,-34.56740669440478,-38.61590639699018
1581,-30.55205211043358,-38.50262771643465
1582,-21.594830174930394,-38.19053653226001
1583,-27.470111079514027,-37.44355978653533
1584,-32.30319740250707,-36.55915579822613
1585,-31.386628629639745,-36.617207353699484
1586,-31.70996205881238,-36.69185096467612
1587,-24.672780983150005,-36.42708609430818
1588,-28.437111862003803,-36.3906403445336
1589,-87.576624289155,-36.92037565550534
1590,-82.10714762099087,-37.135543770424555
1591,-27.26177889155224,-37.13802866959246
1592,-18.209309609606862,-36.180637977898584
1593,-36.2160288952291,-36.29764379195171
1594,-40.06577567756176,-36.45252076766687
1595,-28.303482562303543,-36.505873613201544
1596,-65.5077128522098,-36.867324363470544
1597,-55.79493992892094,-37.192033121832644
1598,-28.78335465490818,-37.30673738236074
1599,-30.010421507060528,-36.722137968488965
1600,-86.41501985117793,-37.12110665548127
1601,-39.59899453818798,-37.27739906269591
1602,-129.80671841913136,-38.372686361878294
1603,-25.79095465876162,-38.4241647836176
1604,-36.71497717872262,-38.42419223166828
1605,-69.86883493326604,-38.640673337558404
1606,-27.38820441812277,-38.69385950378899
1607,-23.344776612706482,-37.93651648016472
1608,-23.743756033480167,-37.97079804533918
1609,-57.81330355675891,-38.20081687173166
1610,-38.515438199043274,-38.13391598062881
1611,-25.587420605123043,-38.12497974926897
1612,-48.56060885824263,-38.226577409918534
1613,-51.5486552733928,-38.5243503294728
1614,-17.52015819400549,-38.37756542519026
1615,-25.890664072707295,-38.375767232275685
1616,-27.00347338244319,-38.26582358530082
1617,-25.07522887736559,-38.07006667999842
1618,-30.120648197829723,-38.01283724194683
1619,-34.010380594525486,-37.80691278216254
1620,-18.57915672287345,-37.722040505938345
1621,-18.95066322758794,-37.47831315186632
1622,-40.53269087290391,-37.578272201738436
1623,-45.30378991737962,-37.764650450593905
1624,-42.872400004416704,-37.810976587369225
1625,-121.02415142580867,-38.61653588904359
1626,-112.99566044658422,-39.34916280949779
1627,-25.933198876678944,-39.34020568864711
1628,-81.25550979212858,-39.61320247955213
1629,-46.02375299856067,-39.77828013490478
1630,-36.04450586438179,-39.95419095720688
1631,-34.13056346052326,-39.487436937757884
1632,-47.279201455414295,-39.81513071748021
1633,-26.547731399536133,-39.29180277004896
1634,-20.351730048656464,-39.128914150149214
1635,-33.9183414503932,-39.11018112201302
1636,-22.792696116492152,-38.745969664324655
1637,-35.774183198809624,-38.68159696312679
1638,-107.01107816398144,-39.47078509809508
1639,-37.41073386371136,-39.606524679754514
1640,-37.76648958027363,-39.36535222249164
1641,-29.612575255334377,-39.52572094013973
1642,-19.089410237967968,-39.54435402972682
1643,-60.94246470928192,-39.581782707218665
1644,-32.50844544917345,-39.53390611391107
1645,-35.60695055127144,-39.77907453890482
1646,-38.55150801688433,-39.72435958653281
1647,-46.33505280688405,-39.692738761767394
1648,-42.77475733682513,-39.90729650353605
1649,-32.65398107469082,-40.00038088013942
1650,-50.50819989666343,-40.167913991227394
1651,-33.32151121273637,-40.28794650200347
1652,-47.99844904243946,-40.44272857474687
1653,-34.728420990519226,-40.63851220035518
1654,-14.255993843078613,-40.45099105538393
1655,-34.51428538747132,-40.55362246285716
1656,-67.7648093458265,-40.939559783130534
1657,-26.64209945127368,-40.9498058821779
1658,-65.42596954479814,-41.205734323817886
1659,-44.55517578870058,-40.849704671246585
1660,-25.06754094362259,-40.72865086082893
1661,-18.891011483967304,-40.745773411063126
1662,-22.72865115851164,-40.73961979438143
1663,-27.77720396965742,-40.73791084435361
1664,-59.81506147002801,-41.038931471985414
1665,-20.499801501631737,-40.9720921064826
1666,-30.571267172694206,-41.072859653747294
1667,-45.42502895928919,-41.21048647570482
1668,-42.60886781197041,-41.36134225798829
1669,-24.44565293798223,-41.30332928207295
1670,-22.48312327452004,-40.89608518051507
1671,-76.6881875935942,-41.17142112859117
1672,-14.908898861147463,-40.935062351241356
1673,-15.868969844654202,-40.86625827494601
1674,-50.72728532552719,-41.13415315728227
1675,-42.786051239818335,-40.5589716809761
1676,-33.91123730689287,-40.63835700517113
1677,-30.13411097601056,-40.758229635074386
1678,-24.836179591715336,-40.08536190354789
1679,-15.560719469562173,-40.02872013661603
1680,-93.37838710099459,-40.616829940681924
1681,-39.79382949322462,-40.709247714509836
1682,-35.41344669088721,-40.84743387966941
1683,-16.6342743486166,-40.73907551236043
1684,-21.228241927921772,-40.62832595761458
1685,-70.71102585084736,-41.021569929826654
1686,-36.24922473728657,-41.0669625566114
1687,-17.768352791666985,-40.997918274696566
1688,-34.43620075285435,-41.057909163605075
1689,-26.01103662326932,-40.44225328694622
1690,-27.917070963074366,-39.90035252036705
1691,-28.623937897384167,-39.91397411042537
1692,-64.63625482935458,-40.37824356262285
1693,-49.187587371096015,-40.50795914738151
1694,-19.79019733890891,-40.30520336399499
1695,-25.685926970094442,-40.2790278080729
1696,-36.75469948351383,-39.99149767438594
1697,-23.222661843523383,-39.66577489353196
1698,-19.27026028931141,-39.57064394987599
1699,-20.567514318972826,-39.47621487799512
1700,-33.3238271176815,-38.94530295066015
1701,-26.291497457772493,-38.812227979856
1702,-26.57318728789687,-37.77989266854365
1703,-43.056200278922915,-37.952545124745264
1704,-63.802588544785976,-38.2234212384059
1705,-40.811432202812284,-37.93284721110136
1706,-26.827827230095863,-37.927243439221094
1707,-32.2461402118206,-38.01625707521223
1708,-29.981879845261574,-38.078638313330046
1709,-38.57696620374918,-37.886274939799954
1710,-14.638538345694542,-37.647505941266466
1711,-53.21609738469124,-37.92379270906215
1712,-21.40123200416565,-37.65219894052137
1713,-59.55388609599322,-37.73225124874738
1714,-22.01245298050344,-37.77717419661236
1715,-25.925252875313163,-37.77752008463842
1716,-55.37949321605265,-38.061280282974515
1717,-41.72258671373129,-38.22775386133817
1718,-21.23959205299616,-38.13894329988983
1719,-38.50916599854827,-38.18393115393006
1720,-34.78946824232116,-38.34603426912454
1721,-62.92017293255776,-38.78572936617424
1722,-44.6527098659426,-38.82692955610462
1723,-36.43042499665171,-38.738195906897346
1724,-20.111490465700626,-38.51058681151019
1725,-42.503403631970286,-37.7253793335718
1726,-28.438680045306683,-36.879809529559026
1727,-53.622012943029404,-37.15669767022253
1728,-40.93785618245602,-36.753521134125805
1729,-38.91248545050621,-36.682408458645256
1730,-61.76899763243273,-36.939653376325765
1731,-31.01054036617279,-36.90845314538226
1732,-30.629857376217842,-36.7419597045903
1733,-44.28997901082039,-36.91938218070314
1734,-69.31820233166218,-37.4090469035332
1735,-35.29284916073084,-37.422791980636575
1736,-21.84539843350649,-37.41331900380672
1737,-32.42970369569957,-37.37987420877562
1738,-22.25801212154329,-36.532343548351236
1739,-35.351538591086864,-36.51175159562499
1740,-33.91886813938618,-36.47327538121612
1741,-18.195402869954705,-36.35910365736232
1742,-50.74977605976164,-36.675707315580254
1743,-20.37260378152132,-36.270008706302654
1744,-30.481086373329163,-36.24973511554421
1745,-24.10022099688649,-36.13466782000036
1746,-15.916467230767012,-35.90831741213918
1747,-22.56753631029278,-35.67064224717328
1748,-31.58099589124322,-35.55870463271745
1749,-35.806407671421766,-35.590228898684764
1750,-74.04090417083353,-35.825555941426465
1751,-25.68312342464924,-35.74917206354559
1752,-51.210172925144434,-35.78128930237264
1753,-32.219221986830235,-35.75619731233575
1754,-47.88669254258275,-36.09250429933079
1755,-34.274360939860344,-36.09010505485468
1756,-46.35644883103669,-35.87602144970678
1757,-43.73554119467735,-36.046955867140824
1758,-30.738922342658043,-35.70008539511942
1759,-44.00317748216912,-35.69456541205411
1760,-36.450152438133955,-35.80839152699922
1761,-37.00959169305861,-35.98957732909013
1762,-42.04278183821589,-36.18271863588718
1763,-60.60550733515993,-36.5110016695422
1764,-31.126439031213522,-36.224115445154055
1765,-33.694901555776596,-36.356066445695504
1766,-38.61873109266162,-36.43654108489518
1767,-20.528613096103072,-36.18757692626332
1768,-40.71423154324293,-36.168630563576045
1769,-19.523680017329752,-36.11941083436952
1770,-25.80200704932213,-36.15259967211754
1771,-95.86346789449453,-36.34435247512654
1772,-24.008217953145504,-36.43534566604652
1773,-25.151408438570797,-36.52817005198569
1774,-38.852748721838,-36.4094246859488
1775,-33.00895299017429,-36.31165370345236
1776,-67.48887214437127,-36.64743005182714
1777,-80.86703269928694,-37.1547592690599
1778,-25.15407706052065,-37.15793824374796
1779,-50.991933265235275,-37.51225038170469
1780,-88.29901520907879,-37.46145666278553
1781,-62.09542731940746,-37.68447264104736
1782,-25.93565640412271,-37.589694738179716
1783,-37.25310322642326,-37.79588302695778
1784,-52.07225686684251,-38.10432317634699
1785,-92.6122781932354,-38.323335699770865
1786,-43.29868985712528,-38.39383035096925
1787,-14.630773233249784,-38.362454555385085
1788,-48.16206657513976,-38.49971321360794
1789,-30.158503342419863,-38.54118788079944
1790,-47.85005930997431,-38.740517764268446
1791,-35.97368775308132,-38.814015262825414
1792,-20.457413241267204,-38.37222684694454
1793,-36.4399649053812,-38.24475062228739
1794,-45.45470668375492,-38.50139571573585
1795,-24.34809604845941,-38.4880174065195
1796,-48.33337396942079,-38.60380415137857
1797,-30.055281676352024,-38.67213034970686
1798,-16.843740817159414,-38.64786515498534
1799,-38.071600649505854,-38.82290601829067
1800,-41.107840061187744,-38.900746147725734
1801,-50.784291142597795,-39.14567408457398
1802,-22.497263066470623,-39.10491484235972
1803,-31.58657919242978,-38.99021863149479
1804,-64.53561430610716,-38.997548889108
1805,-82.83261069934815,-39.417760674073364
1806,-13.104553788900375,-39.280527939661404
1807,-22.359439320862293,-39.181660930751825
1808,-17.83872770285234,-39.06022940932773
1809,-26.556047435849905,-38.94002022164874
1810,-49.553393837064505,-39.289168776562434
1811,-34.31734838522971,-39.100181286567825
1812,-64.81220535561442,-39.53429102008231
1813,-26.74777351692319,-39.20622989429161
1814,-20.800661765038967,-39.19411198213697
1815,-36.86954965442419,-39.30355494992808
1816,-23.417612217366695,-38.983936139941214
1817,-30.28772547841072,-38.86958752758801
1818,-29.18185855145566,-38.94901019257261
1819,-47.54182096198201,-39.03933674220694
1820,-34.89946065843105,-39.04043666636804
1821,-34.852018889039755,-38.75975512593286
1822,-25.685267286375165,-38.57008070013719
1823,-59.621527664829046,-38.80199172681896
1824,-21.75022826716304,-38.81837910483358
1825,-54.75731478165835,-38.940918216330466
1826,-28.60761373862624,-38.94260755326366
1827,-35.66669978573918,-38.76305442169076
1828,-35.38966744951904,-38.70757253436139
1829,-20.644534468650818,-38.524893024542834
1830,-18.520981553941965,-38.09241286375793
1831,-53.83157019037753,-38.320623161999976
1832,-28.040287866722792,-38.29472746690502
1833,-53.60419311374426,-38.38786960793426
1834,-25.163409635424614,-37.946321680971884
1835,-24.973629631102085,-37.8431294856756
1836,-23.931366647593677,-37.86398916781647
1837,-26.2442789375782,-37.80213492023526
1838,-45.688902240246534,-38.03644382142229
1839,-29.690666725859046,-37.97983510277001
1840,-19.40448736026883,-37.83469129497884
1841,-16.25802932679653,-37.81531755954725
1842,-22.68374215811491,-37.53465722053079
1843,-18.804328735452145,-37.5189744700701
1844,-15.938332518562675,-37.373546931522434
1845,-66.77109246701002,-37.80025564622367
1846,-19.819345705211163,-37.83928443096811
1847,-53.230793417431414,-38.145917002039496
1848,-27.500527302734554,-38.10511231615441
1849,-25.907709719613194,-38.00612533663632
1850,-44.349294900661334,-37.7092092439346
1851,-25.971046786755323,-37.71208847755566
1852,-35.38650439120829,-37.5538517922163
1853,-22.7995581664145,-37.45965515401215
1854,-18.228598673827946,-37.1630742153246
1855,-30.208962400443852,-37.122420229930434
1856,-17.903180479537696,-36.83788754641544
1857,-26.993771441746503,-36.670469848886135
1858,-24.974801959702745,-36.61282864505658
1859,-28.908693432807922,-36.461883804562966
1860,-39.20863409154117,-36.48946862109704
1861,-19.384003585204482,-36.3132127400185
1862,-29.242783730849624,-36.185212758944836
1863,-17.97169292345643,-35.7588746148278
1864,-21.542267696233466,-35.663032901478
1865,-12.633858295157552,-35.45242246887181
1866,-14.334171918220818,-35.209576877127404
1867,-14.739030593074858,-35.15168105209712
1868,-23.62756993388757,-34.98081443600356
1869,-50.38489515206129,-35.28942658735088
1870,-14.895112350524869,-35.18035764036291
1871,-11.141985723748803,-34.33314281865545
1872,-10.682772017084062,-34.19988835929484
1873,-31.40349082800094,-34.262409183189135
1874,-31.025308989919722,-34.18413478586996
1875,-11.387695339519269,-33.96792220936341
1876,-12.748500000452623,-33.42051848792422
1877,-19.618225767510012,-32.80803041860645
1878,-13.33697217144072,-32.68985936971565
1879,-17.541768877534196,-32.35535772583864
1880,-13.443523907102644,-31.606802812818877
1881,-12.913680114783347,-31.114985340772638
1882,-11.399621891789138,-30.9696249956493
1883,-14.061111286049709,-30.737705076245565
1884,-15.638539204373956,-30.37336789962088
1885,-16.106556301936507,-29.60831068070789
1886,-43.53339966404019,-29.61065777877704
1887,-56.48348500486463,-30.029184896493188
1888,-28.42489185067825,-29.831813149248575
1889,-28.941524640657008,-29.819643362230945
1890,-22.377522710710764,-29.56491799623831
1891,-32.08879546634853,-29.52606907337098
1892,-29.766851410269737,-29.619163455061006
1893,-27.379793919622898,-29.528561745203422
1894,-41.7437041499652,-29.491451719865527
1895,-21.879657570738345,-29.466767335088317
1896,-35.905465841293335,-29.34248825380704
1897,-27.29373205266893,-29.31487275757021
1898,-9.351073004305363,-29.23994607944167
1899,-23.52177738212049,-29.094447846767817
1900,-23.780607203021646,-28.921175518186157
1901,-13.132843434810638,-28.544661041108284
1902,-23.898051291704178,-28.55866892336062
1903,-11.973250307142735,-28.36253563450775
1904,-22.254053007811308,-27.939720021524792
1905,-18.553637832403183,-27.29693029285534
1906,-12.34693393111229,-27.28935409427746
1907,-27.24653692636639,-27.338225070332502
1908,-34.192537690512836,-27.501763170209106
1909,-21.808408606797457,-27.454286781918583
1910,-17.80239537730813,-27.13677679732102
1911,-27.236768309026957,-27.06597099655899
1912,-54.96275793481618,-26.967476522351006
1913,-34.09732135012746,-27.040972000683052
1914,-18.09534291923046,-27.013918812224965
1915,-17.48724984191358,-26.820095814099858
1916,-13.04254585225135,-26.716345150448706
1917,-33.24166617356241,-26.745884557400224
1918,-34.73527882248163,-26.801418760110483
1919,-37.95333506097086,-26.70553390110037
1920,-27.623858554288745,-26.63277788005895
1921,-22.645472783595324,-26.510712419004502
1922,-23.59847836010158,-26.489844529741767
1923,-37.193086698651314,-26.26556012007999
1924,-15.018647510558367,-26.198244312513943
1925,-38.62554280925542,-26.036926592789914
1926,-59.82460258901119,-26.349096481293763
1927,-22.5271877925843,-26.217701361362217
1928,-41.85774552822113,-26.282382142149235
1929,-33.06282935815398,-26.406565091044268
1930,-27.201306060887873,-26.493368336113726
1931,-18.045601695543155,-26.13550865116538
1932,-19.46396252885461,-26.0497453977867
1933,-56.09945154376328,-26.074697982086892
1934,-18.557569299824536,-26.00863957873089
1935,-26.20086883381009,-26.02091197075797
1936,-37.0200884710066,-26.1517991889921
1937,-40.33398786652833,-26.2926962782816
1938,-18.975870387163013,-26.025565959750764
1939,-22.053196189925075,-25.949191254391426
1940,-17.751255453513295,-25.93265893532387
1941,-43.567931776400656,-26.205757959819913
1942,-26.629780146293342,-26.245218339701697
1943,-14.58945918083191,-26.203069644155494
1944,-23.228006929159164,-26.27596638826146
1945,-36.121788327698596,-25.969473346868345
1946,-23.00613851752132,-26.001341274991447
1947,-26.179111659526825,-25.7308244574124
1948,-19.075053552165627,-25.64656971990671
1949,-30.0970715591684,-25.688463338302263
1950,-19.94407225586474,-25.444411111854297
1951,-36.076545148622245,-25.545466095472968
1952,-23.615455325692892,-25.42775560481781
1953,-18.986110955505865,-25.389621132708726
1954,-19.321384678594768,-25.400548992756395
1955,-53.962197051616386,-25.63808133926812
1956,-18.929708875715733,-25.648346623229898
1957,-54.28901704400778,-25.921299079252513
1958,-56.63687889557332,-26.237919848611217
1959,-16.394068889319897,-26.112773603176336
1960,-31.521969437599182,-26.035906956636918
1961,-24.710208043456078,-26.089169001219435
1962,-21.483641479164362,-26.011577578702582
1963,-20.613260094076395,-26.037993250408782
1964,-56.53991825133562,-26.3879697559598
1965,-14.939774399157614,-26.411028916999804
1966,-29.828686302527785,-26.565974060842873
1967,-36.27150866459124,-26.781298841558037
1968,-19.379220129922032,-26.738815343518382
1969,-21.086016345769167,-26.44582655545546
1970,-39.227849911898375,-26.689153931069196
1971,-26.452440198510885,-26.842258475816816
1972,-39.7712461585179,-27.133143217231154
1973,-17.68273489177227,-26.995935657868866
1974,-37.020896485075355,-27.055891532820425
1975,-20.16376066301018,-27.143652186055334
1976,-18.773853443562984,-27.203905720486436
1977,-19.808973425999284,-27.20581319707133
1978,-15.663196673616767,-27.22907544209309
1979,-24.7027657777071,-27.30068541109482
1980,-30.385101271793246,-27.470101184741726
1981,-24.684204570017755,-27.58780642929407
1982,-28.046264613047242,-27.75427285650665
1983,-21.21855406370014,-27.825847284283153
1984,-69.57078767893836,-28.3651697690288
1985,-55.36725500389002,-28.757776756048333
1986,-24.790007192641497,-28.570342831334347
1987,-17.439492631703615,-28.179902907602738
1988,-22.487883583642542,-28.12053282493238
1989,-16.87801193492487,-27.999897697875056
1990,-18.681678358465433,-27.962939254352605
1991,-26.389279217692092,-27.90594409186604
1992,-35.014073964208364,-27.958416317405426
1993,-16.57393203675747,-27.850357698576772
1994,-33.43102423415985,-27.76723089941872
1995,-47.50091051263735,-28.02344342883771
1996,-39.40541063435376,-28.058442876768314
1997,-18.540455045178533,-27.97091010669341
1998,-34.046861878130585,-28.21786799543166
1999,-49.32199661061168,-28.475870187716573
2000,-21.696115375496447,-28.45502526944132
2001,-17.802782220300287,-28.50172465729622
2002,-50.24510685959831,-28.765195212975158
2003,-34.952787920832634,-28.994990589112057
2004,-24.63949100766331,-29.018844969110578
2005,-15.870805854909122,-28.99201664933564
2006,-24.5586142744869,-29.114133452769384
2007,-13.15729022026062,-28.973240985708326
2008,-37.09615283028688,-29.002277137106066
2009,-73.10164018068463,-29.51520945284494
2010,-51.829009322449565,-29.85547559229635
2011,-21.466305676847696,-29.79777096597456
2012,-35.89222728461027,-29.6070656594725
2013,-41.995779260993004,-29.686050238581156
2014,-27.142131097614765,-29.776518120364997
2015,-28.757564986124635,-29.88922127180711
2016,-19.09126753732562,-29.94970848865785
2017,-17.802252816036344,-29.795314355082592
2018,-34.358654499053955,-29.791548111848314
2019,-25.321440517902374,-29.66522916641763
2020,-71.55131831718609,-30.104503764046605
2021,-46.70159896835685,-30.34506502589422
2022,-23.22546959668398,-30.341334938260044
2023,-26.881624810397625,-30.238220319377504
2024,-26.956305876374245,-30.357596903035663
2025,-83.62793203443289,-30.807620795287438
2026,-36.54823508452682,-30.574857120242594
2027,-21.066359302029014,-30.560248835337042
2028,-48.25509997271001,-30.62422237978193
2029,-36.57902070879936,-30.659384293288387
2030,-27.812095699366182,-30.66549218967317
2031,-55.97486604936421,-31.04478483321138
2032,-78.28495976515114,-31.632994805574345
2033,-30.319972161203623,-31.37520001174875
2034,-28.82517359626945,-31.477876054713196
2035,-22.186238803202286,-31.43772975440712
2036,-29.142583433538675,-31.35895470403244
2037,-27.015891494229436,-31.22577374030945
2038,-25.473987510427833,-31.2907549115421
2039,-34.33842573314905,-31.413607206974337
2040,-25.53686606697738,-31.49146331310898
2041,-33.925569988787174,-31.395039695232846
2042,-75.9040291843703,-31.887782185613613
2043,-18.434930401155725,-31.926236897816853
2044,-20.236135978251696,-31.896318188307777
2045,-17.635171491652727,-31.71145201994732
